dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	H16	306	0.595	0.56	0.5641377077000348	0.5476349527665317	0.595	0.56	0.4227268695831299	0.03254532814025879
gaussian	H16	307	0.565	0.585	0.40377582513174287	0.42953168504639094	0.565	0.585	0.400907039642334	0.03246283531188965
gaussian	H16	308	0.665	0.6	0.6241688516669764	0.5482908862625844	0.665	0.6	0.4184434413909912	0.033286094665527344
gaussian	H16	309	0.625	0.65	0.5980117798746857	0.640225932209643	0.625	0.65	0.40935754776000977	0.03323245048522949
gaussian	H16	310	0.61	0.6	0.5151498522333453	0.5398413201823996	0.61	0.6	0.44081592559814453	0.032549381256103516
gaussian	H16	311	0.6	0.565	0.5688428130481111	0.5311760303536619	0.6	0.565	0.4458293914794922	0.03301048278808594
gaussian	H16	312	0.565	0.61	0.43059047641726134	0.43849299232450034	0.565	0.61	0.41918468475341797	0.16338706016540527
gaussian	H16	313	0.605	0.62	0.5217588614031748	0.5484519454944037	0.605	0.62	0.4150831699371338	0.03479433059692383
gaussian	H16	314	0.62	0.545	0.5346991161285647	0.4470366462531361	0.62	0.545	0.41079258918762207	0.03399252891540527
gaussian	H16	315	0.65	0.595	0.5096955211107492	0.5113399954603286	0.65	0.595	0.43062305450439453	0.03240323066711426
gaussian	H16	316	0.675	0.615	0.5850587220943257	0.6072693398032261	0.675	0.615	0.42455601692199707	0.03210139274597168
gaussian	H16	317	0.75	0.715	0.6511404826300295	0.5463748120000261	0.75	0.715	0.45157718658447266	0.03311347961425781
gaussian	H16	318	0.62	0.65	0.5536199670015578	0.6094537041905463	0.62	0.65	0.3953206539154053	0.032517433166503906
gaussian	H16	319	0.6	0.555	0.501713196135844	0.4725263399181209	0.6	0.555	0.42482519149780273	0.032233238220214844
gaussian	H16	320	0.69	0.64	0.6137335196158726	0.5993093467985864	0.69	0.64	0.4173595905303955	0.03551006317138672
gaussian	H16	321	0.635	0.535	0.5490674813239904	0.4735084689876784	0.635	0.535	0.40142822265625	0.032228708267211914
gaussian	H16	322	0.54	0.54	0.47685443598493615	0.4839458943775874	0.54	0.54	0.4332602024078369	0.03376507759094238
gaussian	H16	323	0.715	0.685	0.7013892022586788	0.6898960249782513	0.715	0.685	0.41420817375183105	0.03521442413330078
gaussian	H16	324	0.575	0.62	0.49844287364576	0.5431784924378364	0.575	0.62	0.40599703788757324	0.03302597999572754
gaussian	H16	325	0.65	0.675	0.45743110184954777	0.48350051172590924	0.65	0.675	0.4425058364868164	0.03346657752990723
gaussian	H16	326	0.63	0.63	0.5437292070987056	0.5161129545521357	0.63	0.63	0.45437145233154297	0.032994747161865234
gaussian	H16	327	0.62	0.51	0.5236702695314276	0.43785747732647673	0.62	0.51	0.3957664966583252	0.03447389602661133
gaussian	H16	328	0.615	0.59	0.5778781157471053	0.5613416377009643	0.615	0.59	0.4351632595062256	0.03277444839477539
gaussian	H16	329	0.615	0.59	0.507902200102212	0.4968263937087431	0.615	0.59	0.44177985191345215	0.03287386894226074
