dim,signature,max_depth,trial,product_rf_accuracy,sklearn_rf_accuracy,tangent_rf_accuracy,ensemble_accuracy
64,SS,3,3,0.662,0.68,0.694,0.628
64,SS,4,3,0.724,0.714,0.76,0.68
64,SS,5,3,0.754,0.726,0.786,0.714
64,SS,6,3,0.742,0.764,0.792,0.672
64,SS,7,3,0.74,0.772,0.798,0.636
64,SS,8,3,0.716,0.778,0.814,0.622
64,SS,9,3,0.722,0.772,0.822,0.618
64,SS,10,3,0.73,0.778,0.822,0.618
64,SS,11,3,0.73,0.78,0.828,0.618
64,SS,12,3,0.73,0.792,0.82,0.618
64,SS,13,3,0.73,0.78,0.812,0.618
64,SS,14,3,0.73,0.784,0.808,0.618
64,SS,15,3,0.73,0.78,0.804,0.618
64,SS,16,3,0.73,0.78,0.812,0.618
64,SS,17,3,0.73,0.78,0.812,0.618
64,SS,18,3,0.73,0.78,0.812,0.618
64,SS,19,3,0.73,0.78,0.812,0.618
64,SS,1,4,0.404,0.428,0.426,0.372
64,SS,2,4,0.568,0.504,0.546,0.514
64,SS,3,4,0.654,0.606,0.654,0.562
64,SS,4,4,0.69,0.674,0.688,0.64
64,SS,5,4,0.73,0.696,0.714,0.608
64,SS,6,4,0.74,0.706,0.742,0.594
64,SS,7,4,0.722,0.754,0.744,0.596
64,SS,8,4,0.722,0.746,0.772,0.604
64,SS,9,4,0.718,0.742,0.772,0.598
64,SS,10,4,0.712,0.712,0.76,0.596
64,SS,11,4,0.712,0.742,0.794,0.596
64,SS,12,4,0.712,0.744,0.788,0.596
64,SS,13,4,0.712,0.754,0.804,0.596
64,SS,14,4,0.712,0.754,0.802,0.596
64,SS,15,4,0.712,0.758,0.8,0.596
64,SS,16,4,0.712,0.758,0.792,0.596
64,SS,17,4,0.712,0.758,0.778,0.596
64,SS,18,4,0.712,0.758,0.79,0.596
64,SS,19,4,0.712,0.758,0.798,0.596
64,SS,1,5,0.384,0.44,0.442,0.314
64,SS,2,5,0.554,0.524,0.566,0.404
64,SS,3,5,0.672,0.68,0.698,0.538
64,SS,4,5,0.706,0.718,0.718,0.596
64,SS,5,5,0.706,0.746,0.724,0.594
64,SS,6,5,0.71,0.716,0.738,0.56
64,SS,7,5,0.706,0.748,0.752,0.51
64,SS,8,5,0.702,0.74,0.758,0.476
64,SS,9,5,0.692,0.744,0.762,0.464
64,SS,10,5,0.692,0.744,0.774,0.456
64,SS,11,5,0.69,0.756,0.766,0.456
64,SS,12,5,0.69,0.76,0.768,0.456
64,SS,13,5,0.69,0.768,0.77,0.456
64,SS,14,5,0.69,0.76,0.762,0.456
64,SS,15,5,0.69,0.758,0.768,0.456
64,SS,16,5,0.69,0.76,0.77,0.456
64,SS,17,5,0.69,0.76,0.776,0.456
64,SS,18,5,0.69,0.76,0.78,0.456
64,SS,19,5,0.69,0.76,0.78,0.456
64,SS,1,6,0.452,0.498,0.59,0.394
64,SS,2,6,0.544,0.598,0.66,0.55
64,SS,3,6,0.63,0.642,0.696,0.572
64,SS,4,6,0.694,0.722,0.744,0.626
64,SS,5,6,0.714,0.72,0.778,0.626
64,SS,6,6,0.702,0.738,0.8,0.63
64,SS,7,6,0.714,0.742,0.79,0.598
64,SS,8,6,0.714,0.746,0.808,0.586
64,SS,9,6,0.702,0.76,0.804,0.586
64,SS,10,6,0.704,0.746,0.824,0.584
64,SS,11,6,0.704,0.75,0.816,0.584
64,SS,12,6,0.704,0.744,0.826,0.584
64,SS,13,6,0.704,0.756,0.818,0.584
64,SS,14,6,0.704,0.75,0.808,0.584
64,SS,15,6,0.704,0.748,0.808,0.584
64,SS,16,6,0.704,0.748,0.82,0.584
64,SS,17,6,0.704,0.748,0.818,0.584
64,SS,18,6,0.704,0.748,0.822,0.584
64,SS,19,6,0.704,0.748,0.822,0.584
64,SS,1,7,0.414,0.464,0.442,0.294
64,SS,2,7,0.542,0.562,0.578,0.45
64,SS,3,7,0.622,0.64,0.636,0.542
64,SS,4,7,0.68,0.644,0.69,0.602
64,SS,5,7,0.658,0.686,0.714,0.598
64,SS,6,7,0.66,0.694,0.724,0.54
64,SS,7,7,0.654,0.694,0.728,0.52
64,SS,8,7,0.674,0.704,0.744,0.48
64,SS,9,7,0.672,0.728,0.764,0.462
64,SS,10,7,0.67,0.72,0.75,0.464
64,SS,11,7,0.682,0.736,0.77,0.466
64,SS,12,7,0.672,0.71,0.77,0.466
64,SS,13,7,0.67,0.72,0.764,0.466
64,SS,14,7,0.67,0.718,0.776,0.466
64,SS,15,7,0.67,0.702,0.76,0.466
64,SS,16,7,0.67,0.718,0.744,0.466
64,SS,17,7,0.67,0.718,0.76,0.466
64,SS,18,7,0.67,0.718,0.75,0.466
64,SS,19,7,0.67,0.718,0.768,0.466
64,SS,1,8,0.542,0.564,0.564,0.404
64,SS,2,8,0.6,0.612,0.628,0.5
64,SS,3,8,0.682,0.638,0.642,0.564
64,SS,4,8,0.704,0.688,0.706,0.568
64,SS,5,8,0.724,0.732,0.726,0.606
64,SS,6,8,0.716,0.728,0.776,0.584
64,SS,7,8,0.702,0.73,0.786,0.576
64,SS,8,8,0.692,0.746,0.778,0.572
64,SS,9,8,0.686,0.754,0.774,0.57
64,SS,10,8,0.68,0.744,0.774,0.57
64,SS,11,8,0.682,0.738,0.78,0.57
64,SS,12,8,0.678,0.742,0.768,0.57
64,SS,13,8,0.678,0.75,0.78,0.57
64,SS,14,8,0.68,0.754,0.774,0.57
64,SS,15,8,0.68,0.748,0.786,0.57
64,SS,16,8,0.68,0.748,0.81,0.57
64,SS,17,8,0.68,0.758,0.784,0.57
64,SS,18,8,0.68,0.758,0.788,0.57
64,SS,19,8,0.68,0.758,0.792,0.57
64,SS,1,9,0.434,0.408,0.394,0.218
64,SS,2,9,0.532,0.522,0.596,0.43
64,SS,3,9,0.616,0.64,0.66,0.538
64,SS,4,9,0.674,0.68,0.69,0.618
64,SS,5,9,0.692,0.706,0.736,0.624
64,SS,6,9,0.704,0.706,0.74,0.596
64,SS,7,9,0.714,0.73,0.74,0.576
64,SS,8,9,0.708,0.762,0.768,0.564
64,SS,9,9,0.706,0.714,0.758,0.56
64,SS,10,9,0.7,0.742,0.786,0.556
64,SS,11,9,0.694,0.752,0.782,0.556
64,SS,12,9,0.694,0.75,0.774,0.556
64,SS,13,9,0.694,0.754,0.77,0.556
64,SS,14,9,0.694,0.744,0.784,0.556
64,SS,15,9,0.694,0.746,0.78,0.556
64,SS,16,9,0.694,0.748,0.764,0.556
64,SS,17,9,0.694,0.748,0.782,0.556
64,SS,18,9,0.694,0.748,0.78,0.556
64,SS,19,9,0.694,0.748,0.78,0.556
64,HS,1,0,0.562,0.576,0.522,0.218
64,HS,2,0,0.72,0.724,0.69,0.186
64,HS,3,0,0.812,0.792,0.828,0.242
64,HS,4,0,0.826,0.862,0.854,0.206
64,HS,5,0,0.83,0.864,0.872,0.206
64,HS,6,0,0.834,0.88,0.882,0.214
64,HS,7,0,0.804,0.858,0.88,0.216
64,HS,8,0,0.8,0.848,0.904,0.21
64,HS,9,0,0.806,0.87,0.898,0.212
64,HS,10,0,0.804,0.856,0.884,0.212
64,HS,11,0,0.804,0.844,0.898,0.212
64,HS,12,0,0.796,0.85,0.894,0.212
64,HS,13,0,0.796,0.85,0.89,0.212
64,HS,14,0,0.796,0.85,0.882,0.212
64,HS,15,0,0.796,0.85,0.88,0.212
64,HS,16,0,0.796,0.85,0.88,0.212
64,HS,17,0,0.796,0.85,0.88,0.212
64,HS,18,0,0.796,0.85,0.88,0.212
64,HS,19,0,0.796,0.85,0.88,0.212
64,HS,1,1,0.554,0.528,0.522,0.41
64,HS,2,1,0.672,0.668,0.656,0.622
64,HS,3,1,0.784,0.73,0.76,0.71
64,HS,4,1,0.81,0.768,0.802,0.764
64,HS,5,1,0.83,0.812,0.82,0.744
64,HS,6,1,0.846,0.846,0.856,0.688
64,HS,7,1,0.84,0.818,0.868,0.644
64,HS,8,1,0.83,0.812,0.876,0.626
64,HS,9,1,0.812,0.834,0.842,0.614
64,HS,10,1,0.818,0.83,0.856,0.616
64,HS,11,1,0.814,0.828,0.862,0.616
64,HS,12,1,0.812,0.818,0.864,0.634
64,HS,13,1,0.812,0.83,0.872,0.634
64,HS,14,1,0.812,0.83,0.884,0.63
64,HS,15,1,0.812,0.83,0.884,0.63
64,HS,16,1,0.812,0.83,0.884,0.63
64,HS,17,1,0.812,0.83,0.884,0.63
64,HS,18,1,0.812,0.83,0.884,0.63
64,HS,19,1,0.812,0.83,0.884,0.63
64,HS,1,2,0.328,0.354,0.366,0.254
64,HS,2,2,0.598,0.564,0.588,0.448
64,HS,3,2,0.73,0.718,0.726,0.592
64,HS,4,2,0.762,0.778,0.796,0.666
64,HS,5,2,0.778,0.774,0.796,0.7
64,HS,6,2,0.784,0.79,0.844,0.694
64,HS,7,2,0.782,0.798,0.836,0.676
64,HS,8,2,0.768,0.81,0.838,0.658
64,HS,9,2,0.75,0.796,0.828,0.66
64,HS,10,2,0.748,0.818,0.836,0.654
64,HS,11,2,0.744,0.792,0.824,0.65
64,HS,12,2,0.742,0.786,0.832,0.65
64,HS,13,2,0.742,0.788,0.822,0.65
64,HS,14,2,0.74,0.788,0.802,0.65
64,HS,15,2,0.74,0.788,0.802,0.65
64,HS,16,2,0.74,0.788,0.802,0.65
64,HS,17,2,0.74,0.788,0.802,0.65
64,HS,18,2,0.74,0.788,0.802,0.65
64,HS,19,2,0.74,0.788,0.802,0.65
64,HS,1,3,0.394,0.34,0.366,0.298
64,HS,2,3,0.572,0.492,0.53,0.404
64,HS,3,3,0.72,0.66,0.688,0.592
64,HS,4,3,0.798,0.736,0.778,0.6
64,HS,5,3,0.812,0.814,0.84,0.678
64,HS,6,3,0.83,0.82,0.86,0.634
64,HS,7,3,0.808,0.856,0.862,0.674
64,HS,8,3,0.802,0.854,0.894,0.664
64,HS,9,3,0.796,0.824,0.882,0.65
64,HS,10,3,0.794,0.818,0.87,0.646
64,HS,11,3,0.794,0.826,0.878,0.644
64,HS,12,3,0.788,0.828,0.864,0.646
64,HS,13,3,0.786,0.83,0.856,0.642
64,HS,14,3,0.786,0.824,0.854,0.642
64,HS,15,3,0.786,0.824,0.854,0.642
64,HS,16,3,0.786,0.824,0.854,0.642
64,HS,17,3,0.786,0.824,0.854,0.642
64,HS,18,3,0.786,0.824,0.854,0.642
64,HS,19,3,0.786,0.824,0.854,0.642
64,HS,1,4,0.362,0.43,0.442,0.306
64,HS,2,4,0.644,0.622,0.6,0.394
64,HS,3,4,0.764,0.714,0.692,0.558
64,HS,4,4,0.792,0.772,0.756,0.628
64,HS,5,4,0.8,0.804,0.816,0.688
64,HS,6,4,0.796,0.82,0.864,0.688
64,HS,7,4,0.812,0.822,0.812,0.684
64,HS,8,4,0.814,0.804,0.862,0.66
64,HS,9,4,0.792,0.82,0.884,0.65
64,HS,10,4,0.778,0.812,0.848,0.654
64,HS,11,4,0.776,0.796,0.844,0.654
64,HS,12,4,0.774,0.794,0.846,0.652
64,HS,13,4,0.772,0.794,0.852,0.652
64,HS,14,4,0.772,0.794,0.852,0.652
64,HS,15,4,0.772,0.794,0.852,0.652
64,HS,16,4,0.772,0.794,0.852,0.652
64,HS,17,4,0.772,0.794,0.852,0.652
64,HS,18,4,0.772,0.794,0.852,0.652
64,HS,19,4,0.772,0.794,0.852,0.652
64,HS,1,5,0.428,0.42,0.442,0.372
64,HS,2,5,0.53,0.56,0.556,0.438
64,HS,3,5,0.616,0.702,0.656,0.59
64,HS,4,5,0.686,0.75,0.708,0.622
64,HS,5,5,0.692,0.776,0.762,0.638
64,HS,6,5,0.708,0.794,0.812,0.594
64,HS,7,5,0.718,0.806,0.802,0.55
64,HS,8,5,0.694,0.778,0.856,0.544
64,HS,9,5,0.694,0.792,0.834,0.532
64,HS,10,5,0.69,0.794,0.842,0.544
64,HS,11,5,0.686,0.778,0.83,0.544
64,HS,12,5,0.682,0.782,0.838,0.544
64,HS,13,5,0.68,0.768,0.812,0.544
64,HS,14,5,0.68,0.768,0.812,0.544
64,HS,15,5,0.68,0.768,0.812,0.544
64,HS,16,5,0.68,0.768,0.812,0.544
64,HS,17,5,0.68,0.768,0.812,0.544
64,HS,18,5,0.68,0.768,0.812,0.544
64,HS,19,5,0.68,0.768,0.812,0.544
64,HS,1,6,0.484,0.452,0.49,0.42
64,HS,2,6,0.602,0.65,0.71,0.524
64,HS,3,6,0.742,0.748,0.778,0.634
64,HS,4,6,0.79,0.8,0.808,0.682
64,HS,5,6,0.8,0.82,0.854,0.712
64,HS,6,6,0.792,0.806,0.848,0.648
64,HS,7,6,0.79,0.836,0.844,0.622
64,HS,8,6,0.766,0.818,0.856,0.582
64,HS,9,6,0.776,0.84,0.866,0.564
64,HS,10,6,0.772,0.842,0.872,0.564
64,HS,11,6,0.782,0.818,0.866,0.564
64,HS,12,6,0.778,0.808,0.882,0.564
64,HS,13,6,0.778,0.812,0.874,0.564
64,HS,14,6,0.778,0.812,0.882,0.564
64,HS,15,6,0.778,0.812,0.882,0.564
64,HS,16,6,0.778,0.812,0.882,0.564
64,HS,17,6,0.778,0.812,0.882,0.564
64,HS,18,6,0.778,0.812,0.882,0.564
64,HS,19,6,0.778,0.812,0.882,0.564
64,HS,1,7,0.342,0.348,0.372,0.3
64,HS,2,7,0.608,0.568,0.6,0.51
64,HS,3,7,0.682,0.69,0.694,0.568
64,HS,4,7,0.752,0.752,0.764,0.636
64,HS,5,7,0.764,0.792,0.792,0.682
64,HS,6,7,0.756,0.812,0.834,0.656
64,HS,7,7,0.774,0.808,0.848,0.65
64,HS,8,7,0.774,0.818,0.85,0.636
64,HS,9,7,0.756,0.786,0.842,0.634
64,HS,10,7,0.75,0.802,0.86,0.62
64,HS,11,7,0.738,0.824,0.866,0.616
64,HS,12,7,0.736,0.806,0.864,0.616
64,HS,13,7,0.73,0.812,0.882,0.616
64,HS,14,7,0.73,0.816,0.872,0.616
64,HS,15,7,0.73,0.816,0.874,0.616
64,HS,16,7,0.73,0.816,0.874,0.616
64,HS,17,7,0.73,0.816,0.874,0.616
64,HS,18,7,0.73,0.816,0.874,0.616
64,HS,19,7,0.73,0.816,0.874,0.616
64,HS,1,8,0.442,0.45,0.486,0.41
64,HS,2,8,0.548,0.562,0.574,0.45
64,HS,3,8,0.676,0.684,0.704,0.57
64,HS,4,8,0.746,0.75,0.778,0.562
64,HS,5,8,0.766,0.796,0.804,0.614
64,HS,6,8,0.766,0.824,0.834,0.624
64,HS,7,8,0.774,0.82,0.832,0.636
64,HS,8,8,0.772,0.828,0.85,0.634
64,HS,9,8,0.776,0.838,0.846,0.63
64,HS,10,8,0.78,0.842,0.858,0.626
64,HS,11,8,0.786,0.836,0.838,0.626
64,HS,12,8,0.786,0.844,0.848,0.626
64,HS,13,8,0.788,0.844,0.844,0.626
64,HS,14,8,0.788,0.844,0.84,0.626
64,HS,15,8,0.788,0.844,0.84,0.626
64,HS,16,8,0.788,0.844,0.84,0.626
64,HS,17,8,0.788,0.844,0.84,0.626
64,HS,18,8,0.788,0.844,0.84,0.626
64,HS,19,8,0.788,0.844,0.84,0.626
64,HS,1,9,0.714,0.706,0.712,0.648
64,HS,2,9,0.71,0.724,0.722,0.73
64,HS,3,9,0.752,0.772,0.782,0.756
64,HS,4,9,0.798,0.814,0.832,0.78
64,HS,5,9,0.818,0.854,0.862,0.766
64,HS,6,9,0.826,0.854,0.862,0.748
64,HS,7,9,0.836,0.872,0.86,0.734
64,HS,8,9,0.83,0.868,0.87,0.738
64,HS,9,9,0.838,0.874,0.882,0.744
64,HS,10,9,0.832,0.84,0.862,0.738
64,HS,11,9,0.838,0.842,0.868,0.738
64,HS,12,9,0.838,0.838,0.862,0.738
64,HS,13,9,0.838,0.838,0.864,0.738
64,HS,14,9,0.838,0.838,0.868,0.738
64,HS,15,9,0.838,0.838,0.868,0.738
64,HS,16,9,0.838,0.838,0.868,0.738
64,HS,17,9,0.838,0.838,0.868,0.738
64,HS,18,9,0.838,0.838,0.868,0.738
64,HS,19,9,0.838,0.838,0.868,0.738
16,H,1,0,0.592,0.516,0.606,0.344
16,H,2,0,0.75,0.71,0.684,0.482
16,H,3,0,0.818,0.78,0.782,0.598
16,H,4,0,0.85,0.834,0.868,0.728
16,H,5,0,0.874,0.866,0.884,0.796
16,H,6,0,0.896,0.882,0.9,0.842
16,H,7,0,0.888,0.874,0.934,0.84
16,H,8,0,0.896,0.868,0.91,0.84
16,H,9,0,0.908,0.892,0.918,0.84
16,H,10,0,0.896,0.876,0.928,0.838
16,H,11,0,0.894,0.884,0.938,0.838
16,H,12,0,0.894,0.884,0.93,0.838
16,H,13,0,0.892,0.884,0.928,0.838
16,H,14,0,0.892,0.884,0.928,0.838
16,H,15,0,0.892,0.884,0.928,0.838
16,H,16,0,0.892,0.884,0.928,0.838
16,H,17,0,0.892,0.884,0.928,0.838
16,H,18,0,0.892,0.884,0.928,0.838
16,H,19,0,0.892,0.884,0.928,0.838
16,H,1,1,0.498,0.496,0.464,0.344
16,H,2,1,0.704,0.668,0.692,0.516
16,H,3,1,0.848,0.812,0.814,0.66
16,H,4,1,0.89,0.858,0.892,0.744
16,H,5,1,0.904,0.874,0.892,0.776
16,H,6,1,0.898,0.89,0.918,0.794
16,H,7,1,0.926,0.884,0.914,0.802
16,H,8,1,0.918,0.888,0.922,0.816
16,H,9,1,0.924,0.878,0.922,0.816
16,H,10,1,0.92,0.89,0.918,0.816
16,H,11,1,0.916,0.898,0.926,0.816
16,H,12,1,0.916,0.898,0.924,0.816
16,H,13,1,0.914,0.898,0.926,0.816
16,H,14,1,0.912,0.898,0.924,0.816
16,H,15,1,0.912,0.898,0.928,0.816
16,H,16,1,0.912,0.898,0.928,0.816
16,H,17,1,0.912,0.898,0.928,0.816
16,H,18,1,0.912,0.898,0.928,0.816
16,H,19,1,0.912,0.898,0.928,0.816
16,H,1,2,0.464,0.418,0.44,0.266
16,H,2,2,0.656,0.65,0.692,0.428
16,H,3,2,0.748,0.72,0.758,0.608
16,H,4,2,0.804,0.794,0.838,0.718
16,H,5,2,0.812,0.812,0.876,0.764
16,H,6,2,0.828,0.842,0.9,0.766
16,H,7,2,0.852,0.87,0.894,0.778
16,H,8,2,0.834,0.892,0.916,0.78
16,H,9,2,0.844,0.88,0.918,0.778
16,H,10,2,0.846,0.886,0.892,0.78
16,H,11,2,0.836,0.88,0.906,0.78
16,H,12,2,0.838,0.886,0.908,0.78
16,H,13,2,0.834,0.876,0.896,0.78
16,H,14,2,0.83,0.876,0.904,0.78
16,H,15,2,0.834,0.876,0.904,0.78
16,H,16,2,0.834,0.876,0.904,0.78
16,H,17,2,0.834,0.876,0.904,0.78
16,H,18,2,0.834,0.876,0.904,0.78
16,H,19,2,0.834,0.876,0.904,0.78
16,H,1,3,0.622,0.554,0.506,0.146
16,H,2,3,0.76,0.722,0.708,0.266
16,H,3,3,0.8,0.794,0.81,0.402
16,H,4,3,0.828,0.858,0.85,0.512
16,H,5,3,0.84,0.876,0.902,0.58
16,H,6,3,0.84,0.894,0.906,0.614
16,H,7,3,0.844,0.88,0.9,0.61
16,H,8,3,0.862,0.892,0.922,0.63
16,H,9,3,0.844,0.892,0.906,0.63
16,H,10,3,0.848,0.884,0.914,0.632
16,H,11,3,0.848,0.896,0.914,0.632
16,H,12,3,0.848,0.898,0.906,0.632
16,H,13,3,0.848,0.898,0.906,0.632
16,H,14,3,0.844,0.898,0.906,0.632
16,H,15,3,0.84,0.898,0.906,0.632
16,H,16,3,0.84,0.898,0.906,0.632
16,H,17,3,0.84,0.898,0.906,0.632
16,H,18,3,0.84,0.898,0.906,0.632
16,H,19,3,0.84,0.898,0.906,0.632
16,H,1,4,0.484,0.496,0.538,0.364
16,H,2,4,0.746,0.762,0.764,0.49
16,H,3,4,0.844,0.838,0.81,0.67
16,H,4,4,0.888,0.862,0.888,0.79
16,H,5,4,0.894,0.908,0.908,0.824
16,H,6,4,0.9,0.916,0.922,0.86
16,H,7,4,0.9,0.928,0.926,0.852
16,H,8,4,0.9,0.916,0.94,0.852
16,H,9,4,0.886,0.912,0.952,0.852
16,H,10,4,0.894,0.912,0.95,0.852
16,H,11,4,0.9,0.916,0.954,0.852
16,H,12,4,0.896,0.912,0.954,0.852
16,H,13,4,0.894,0.912,0.954,0.852
16,H,14,4,0.894,0.912,0.954,0.852
16,H,15,4,0.894,0.912,0.954,0.852
16,H,16,4,0.894,0.912,0.954,0.852
16,H,17,4,0.894,0.912,0.954,0.852
16,H,18,4,0.894,0.912,0.954,0.852
16,H,19,4,0.894,0.912,0.954,0.852
16,H,1,5,0.674,0.67,0.66,0.38
16,H,2,5,0.726,0.796,0.772,0.618
16,H,3,5,0.85,0.866,0.886,0.698
16,H,4,5,0.9,0.892,0.908,0.788
16,H,5,5,0.898,0.912,0.936,0.858
16,H,6,5,0.92,0.926,0.956,0.88
16,H,7,5,0.922,0.918,0.94,0.87
16,H,8,5,0.92,0.94,0.956,0.868
16,H,9,5,0.918,0.926,0.95,0.868
16,H,10,5,0.91,0.93,0.95,0.868
16,H,11,5,0.91,0.928,0.95,0.868
16,H,12,5,0.912,0.928,0.95,0.868
16,H,13,5,0.91,0.928,0.95,0.868
16,H,14,5,0.91,0.928,0.95,0.868
16,H,15,5,0.91,0.928,0.95,0.868
16,H,16,5,0.91,0.928,0.95,0.868
16,H,17,5,0.91,0.928,0.95,0.868
16,H,18,5,0.91,0.928,0.95,0.868
16,H,19,5,0.91,0.928,0.95,0.868
16,H,1,6,0.564,0.57,0.528,0.358
16,H,2,6,0.686,0.692,0.646,0.522
16,H,3,6,0.766,0.758,0.792,0.64
16,H,4,6,0.804,0.808,0.822,0.716
16,H,5,6,0.838,0.842,0.856,0.768
16,H,6,6,0.844,0.852,0.868,0.778
16,H,7,6,0.85,0.844,0.856,0.79
16,H,8,6,0.856,0.86,0.896,0.798
16,H,9,6,0.846,0.826,0.904,0.8
16,H,10,6,0.844,0.854,0.9,0.802
16,H,11,6,0.84,0.858,0.91,0.802
16,H,12,6,0.838,0.852,0.904,0.802
16,H,13,6,0.84,0.852,0.908,0.802
16,H,14,6,0.836,0.854,0.908,0.802
16,H,15,6,0.84,0.854,0.908,0.802
16,H,16,6,0.842,0.854,0.908,0.802
16,H,17,6,0.84,0.854,0.908,0.802
16,H,18,6,0.84,0.854,0.908,0.802
16,H,19,6,0.84,0.854,0.908,0.802
16,H,1,7,0.512,0.576,0.61,0.492
16,H,2,7,0.726,0.724,0.722,0.702
16,H,3,7,0.838,0.814,0.796,0.738
16,H,4,7,0.902,0.836,0.876,0.808
16,H,5,7,0.92,0.892,0.906,0.846
16,H,6,7,0.934,0.906,0.924,0.862
16,H,7,7,0.926,0.93,0.948,0.872
16,H,8,7,0.926,0.922,0.946,0.878
16,H,9,7,0.936,0.928,0.938,0.88
16,H,10,7,0.936,0.932,0.942,0.878
16,H,11,7,0.938,0.93,0.95,0.878
16,H,12,7,0.938,0.93,0.95,0.878
16,H,13,7,0.938,0.93,0.948,0.878
16,H,14,7,0.936,0.93,0.948,0.878
16,H,15,7,0.936,0.93,0.948,0.878
16,H,16,7,0.936,0.93,0.948,0.878
16,H,17,7,0.936,0.93,0.948,0.878
16,H,18,7,0.936,0.93,0.948,0.878
16,H,19,7,0.936,0.93,0.948,0.878
16,H,1,8,0.49,0.458,0.556,0.414
16,H,2,8,0.82,0.788,0.826,0.608
16,H,3,8,0.872,0.858,0.9,0.746
16,H,4,8,0.904,0.9,0.926,0.85
16,H,5,8,0.924,0.9,0.94,0.854
16,H,6,8,0.928,0.922,0.95,0.868
16,H,7,8,0.93,0.922,0.952,0.878
16,H,8,8,0.932,0.926,0.964,0.896
16,H,9,8,0.936,0.926,0.968,0.896
16,H,10,8,0.93,0.932,0.964,0.896
16,H,11,8,0.93,0.928,0.968,0.896
16,H,12,8,0.934,0.928,0.968,0.896
16,H,13,8,0.932,0.928,0.968,0.896
16,H,14,8,0.93,0.928,0.968,0.896
16,H,15,8,0.93,0.928,0.968,0.896
16,H,16,8,0.932,0.928,0.968,0.896
16,H,17,8,0.932,0.928,0.968,0.896
16,H,18,8,0.932,0.928,0.968,0.896
16,H,19,8,0.932,0.928,0.968,0.896
16,H,1,9,0.524,0.476,0.418,0.41
16,H,2,9,0.748,0.65,0.754,0.484
16,H,3,9,0.85,0.764,0.836,0.614
16,H,4,9,0.874,0.818,0.848,0.722
16,H,5,9,0.89,0.842,0.882,0.806
16,H,6,9,0.888,0.842,0.898,0.85
16,H,7,9,0.888,0.864,0.896,0.858
16,H,8,9,0.892,0.846,0.924,0.86
16,H,9,9,0.898,0.874,0.916,0.86
16,H,10,9,0.898,0.862,0.92,0.86
16,H,11,9,0.904,0.862,0.914,0.86
16,H,12,9,0.9,0.862,0.918,0.858
16,H,13,9,0.898,0.862,0.918,0.858
16,H,14,9,0.896,0.862,0.918,0.858
16,H,15,9,0.896,0.862,0.918,0.858
16,H,16,9,0.896,0.862,0.918,0.858
16,H,17,9,0.896,0.862,0.918,0.858
16,H,18,9,0.896,0.862,0.918,0.858
16,H,19,9,0.896,0.862,0.918,0.858
16,S,1,0,0.3,0.326,0.362,0.298
16,S,2,0,0.508,0.464,0.474,0.394
16,S,3,0,0.614,0.592,0.594,0.482
16,S,4,0,0.68,0.642,0.652,0.552
16,S,5,0,0.716,0.678,0.662,0.588
16,S,6,0,0.726,0.704,0.648,0.616
16,S,7,0,0.722,0.718,0.694,0.618
16,S,8,0,0.708,0.722,0.706,0.616
16,S,9,0,0.716,0.708,0.696,0.616
16,S,10,0,0.718,0.704,0.724,0.616
16,S,11,0,0.72,0.724,0.72,0.616
16,S,12,0,0.718,0.724,0.72,0.616
16,S,13,0,0.716,0.718,0.724,0.616
16,S,14,0,0.716,0.722,0.704,0.616
16,S,15,0,0.716,0.74,0.706,0.616
16,S,16,0,0.716,0.734,0.706,0.616
16,S,17,0,0.716,0.734,0.704,0.616
16,S,18,0,0.716,0.734,0.704,0.616
16,S,19,0,0.716,0.734,0.71,0.616
16,S,1,1,0.448,0.388,0.448,0.262
16,S,2,1,0.502,0.506,0.498,0.408
16,S,3,1,0.592,0.562,0.592,0.534
16,S,4,1,0.618,0.592,0.614,0.552
16,S,5,1,0.644,0.65,0.626,0.582
16,S,6,1,0.664,0.666,0.62,0.542
16,S,7,1,0.662,0.656,0.668,0.514
16,S,8,1,0.662,0.682,0.66,0.53
16,S,9,1,0.662,0.698,0.664,0.532
16,S,10,1,0.668,0.696,0.684,0.524
16,S,11,1,0.67,0.7,0.706,0.524
16,S,12,1,0.668,0.722,0.714,0.524
16,S,13,1,0.67,0.706,0.714,0.524
16,S,14,1,0.668,0.712,0.724,0.524
16,S,15,1,0.668,0.696,0.686,0.524
16,S,16,1,0.668,0.698,0.722,0.524
16,S,17,1,0.668,0.69,0.716,0.524
16,S,18,1,0.668,0.694,0.7,0.524
16,S,19,1,0.668,0.694,0.714,0.524
16,S,1,2,0.418,0.396,0.404,0.216
16,S,2,2,0.55,0.51,0.518,0.368
16,S,3,2,0.644,0.57,0.596,0.416
16,S,4,2,0.662,0.612,0.604,0.474
16,S,5,2,0.684,0.63,0.638,0.55
16,S,6,2,0.694,0.65,0.652,0.552
16,S,7,2,0.682,0.66,0.678,0.568
16,S,8,2,0.688,0.67,0.662,0.578
16,S,9,2,0.674,0.668,0.68,0.58
16,S,10,2,0.68,0.676,0.676,0.584
16,S,11,2,0.678,0.692,0.688,0.584
16,S,12,2,0.672,0.706,0.706,0.584
16,S,13,2,0.672,0.696,0.708,0.584
16,S,14,2,0.674,0.698,0.728,0.584
16,S,15,2,0.674,0.694,0.714,0.584
16,S,16,2,0.674,0.692,0.702,0.584
16,S,17,2,0.674,0.69,0.72,0.584
16,S,18,2,0.674,0.694,0.706,0.584
