dataset	signature	seed	product_rf_f1-micro	single_manifold_rf_f1-micro	sklearn_rf_f1-micro	tangent_rf_f1-micro	product_rf_f1-macro	single_manifold_rf_f1-macro	sklearn_rf_f1-macro	tangent_rf_f1-macro	product_rf_accuracy	single_manifold_rf_accuracy	sklearn_rf_accuracy	tangent_rf_accuracy	product_rf_time	single_manifold_rf_time	sklearn_rf_time	tangent_rf_time
gaussian	HH16	373	0.65	0.64	0.67	0.67	0.5096310618729097	0.5375879579229843	0.5160558491484193	0.5117084154235857	0.65	0.64	0.67	0.67	0.11848735809326172	3.202789306640625	0.03294968605041504	0.03430938720703125
gaussian	HH16	374	0.755	0.735	0.66	0.69	0.6446469399876804	0.7017404474227502	0.532680438077652	0.5371830693388084	0.755	0.735	0.66	0.69	0.11913466453552246	3.051464080810547	0.03288984298706055	0.03522539138793945
gaussian	HH16	375	0.845	0.695	0.8	0.85	0.5179035364996918	0.47758046126025505	0.4669367335170318	0.5239065611798877	0.845	0.695	0.8	0.85	0.11887383460998535	2.380028009414673	0.03285837173461914	0.0348358154296875
gaussian	HH16	376	0.715	0.775	0.73	0.75	0.35437936668920444	0.603869469354021	0.36692619586985786	0.38165333015376735	0.715	0.775	0.73	0.75	0.11597847938537598	2.5383291244506836	0.033203125	0.03411698341369629
gaussian	HH16	377	0.7	0.7	0.64	0.68	0.41046356902695036	0.45388807696991834	0.3622804452145769	0.3662714265689455	0.7	0.7	0.64	0.68	0.12163901329040527	2.8117282390594482	0.03436684608459473	0.03449130058288574
gaussian	HH16	378	0.7	0.65	0.75	0.77	0.3553205128205128	0.4595901953938214	0.3901169520638683	0.40328947340441595	0.7	0.65	0.75	0.77	0.11863946914672852	2.5276927947998047	0.03169369697570801	0.0341944694519043
gaussian	HH16	379	0.73	0.625	0.655	0.665	0.571144381372741	0.574900978727846	0.5011176598319299	0.5321679565193715	0.73	0.625	0.655	0.665	0.11839628219604492	3.133507251739502	0.0321505069732666	0.034451961517333984
gaussian	HH16	380	0.645	0.535	0.66	0.675	0.6275945545682388	0.5033531813813157	0.6151155237623638	0.6436719580955996	0.645	0.535	0.66	0.675	0.11864876747131348	3.652430295944214	0.03188943862915039	0.03296780586242676
gaussian	HH16	381	0.685	0.665	0.725	0.75	0.5675790800347538	0.5422416314657694	0.6188061029014496	0.6427783774293446	0.685	0.665	0.725	0.75	0.11869215965270996	3.192230463027954	0.03344917297363281	0.03384089469909668
gaussian	HH16	382	0.67	0.67	0.66	0.735	0.39145896440186445	0.5136869209404514	0.4292775622518946	0.5230726527255445	0.67	0.67	0.66	0.735	0.11876988410949707	2.7283315658569336	0.03317761421203613	0.03314542770385742
gaussian	HH16	383	0.675	0.675	0.65	0.66	0.5370005428828959	0.6382615366504325	0.477287585861416	0.514381531924952	0.675	0.675	0.65	0.66	0.11881828308105469	3.2479758262634277	0.03235578536987305	0.03492593765258789
gaussian	HH16	384	0.78	0.775	0.785	0.795	0.41764264537921314	0.567054380488033	0.4227209572698243	0.43190765358610356	0.78	0.775	0.785	0.795	0.11838626861572266	2.419712543487549	0.03357577323913574	0.034099578857421875
gaussian	HH16	385	0.77	0.755	0.69	0.755	0.5624844981580548	0.645029500222198	0.39320493721946637	0.5280525846702318	0.77	0.755	0.69	0.755	0.11848115921020508	2.8849308490753174	0.03342127799987793	0.03531050682067871
gaussian	HH16	386	0.725	0.675	0.66	0.68	0.7247050914202077	0.6690658515851264	0.663942275446546	0.6819046463064915	0.725	0.675	0.66	0.68	0.11879897117614746	2.7916951179504395	0.03188681602478027	0.033323049545288086
gaussian	HH16	387	0.69	0.67	0.72	0.69	0.4788306944661824	0.5005860591900311	0.5491427812969467	0.48510809551732836	0.69	0.67	0.72	0.69	0.11867594718933105	3.0892865657806396	0.03306746482849121	0.0347142219543457
gaussian	HH16	388	0.69	0.64	0.715	0.75	0.5032638155842162	0.5470719797443935	0.5454869260347069	0.5634359208530775	0.69	0.64	0.715	0.75	0.11875748634338379	2.54091215133667	0.03256368637084961	0.03471636772155762
gaussian	HH16	389	0.75	0.745	0.72	0.725	0.6892424046845589	0.7080211876718661	0.6446794314024351	0.6398425972074981	0.75	0.745	0.72	0.725	0.11919283866882324	2.817124605178833	0.03419613838195801	0.036261558532714844
gaussian	HH16	390	0.695	0.645	0.64	0.65	0.6164706476818231	0.6135114337416969	0.5462971589809825	0.4882338910242825	0.695	0.645	0.64	0.65	0.11874222755432129	3.383774757385254	0.03227972984313965	0.03571605682373047
gaussian	SS16	391	0.4	0.4	0.46	0.375	0.230996758188539	0.32741428985734256	0.26377340823970036	0.20863791423001948	0.4	0.4	0.46	0.375	0.10608410835266113	4.69524359703064	0.03338289260864258	0.03428506851196289
gaussian	SS16	392	0.435	0.47	0.46	0.515	0.3049621212121212	0.38913441186604103	0.26433009317917855	0.3604558496105945	0.435	0.47	0.46	0.515	0.10295319557189941	4.522618293762207	0.03366565704345703	0.03394293785095215
gaussian	SS16	393	0.465	0.415	0.515	0.5	0.24519402478659952	0.3375455748250462	0.2869486396540219	0.2770942221128788	0.465	0.415	0.515	0.5	0.09738755226135254	4.277012348175049	0.03262495994567871	0.03469538688659668
gaussian	SS16	394	0.515	0.385	0.42	0.445	0.32915957183442174	0.2731850671733303	0.2911745409784554	0.31049880309748734	0.515	0.385	0.42	0.445	0.10430693626403809	4.4463560581207275	0.034241676330566406	0.03550887107849121
gaussian	SS16	395	0.515	0.57	0.535	0.56	0.22325624917088333	0.3006744123931624	0.2594826108230145	0.28321009755085097	0.515	0.57	0.535	0.56	0.1033477783203125	3.468055486679077	0.031995296478271484	0.035128116607666016
gaussian	SS16	396	0.41	0.46	0.395	0.37	0.2641335944285859	0.41743349442702893	0.2287758346581876	0.22243978215250446	0.41	0.46	0.395	0.37	0.10397052764892578	4.727960586547852	0.03193473815917969	0.17529964447021484
gaussian	SS16	397	0.32	0.385	0.37	0.395	0.19389996357703282	0.30936615614825697	0.22670647579184167	0.28501461988304094	0.32	0.385	0.37	0.395	0.11536335945129395	4.632055997848511	0.032300710678100586	0.03542971611022949
gaussian	SS16	398	0.415	0.36	0.41	0.405	0.19352654387865656	0.2788925049924613	0.19719513873925637	0.2038059406480459	0.415	0.36	0.41	0.405	0.10338425636291504	4.201299667358398	0.032624006271362305	0.03400588035583496
gaussian	SS16	399	0.445	0.45	0.48	0.495	0.19284616030278057	0.3621892444178628	0.29216659698996655	0.30447802719010864	0.445	0.45	0.48	0.495	0.10361719131469727	4.372096538543701	0.0320892333984375	0.033661603927612305
gaussian	SS16	400	0.355	0.42	0.39	0.36	0.1940842557202004	0.34528131268543527	0.21093975289373645	0.1857683725403326	0.355	0.42	0.39	0.36	0.10341501235961914	4.63893723487854	0.03258085250854492	0.033710479736328125
gaussian	SS16	401	0.45	0.515	0.435	0.41	0.2722611956199511	0.4071877328456276	0.2846700392630625	0.2771526243964391	0.45	0.515	0.435	0.41	0.10385394096374512	4.5475544929504395	0.031937599182128906	0.03480172157287598
gaussian	SS16	402	0.485	0.515	0.48	0.525	0.22865822263412625	0.34337961996544086	0.20053776451291977	0.2174079691048017	0.485	0.515	0.48	0.525	0.10447955131530762	3.984586477279663	0.03230452537536621	0.03522777557373047
gaussian	SS16	403	0.405	0.465	0.465	0.445	0.2547249589490969	0.36078172959946536	0.2832682825377052	0.2795266052505726	0.405	0.465	0.465	0.445	0.10385298728942871	4.369802474975586	0.03198552131652832	0.03398275375366211
gaussian	SS16	404	0.445	0.49	0.4	0.435	0.2674334530717509	0.4122902048188205	0.248902449542867	0.2708277901663161	0.445	0.49	0.4	0.435	0.10364890098571777	4.282825231552124	0.03280997276306152	0.03524208068847656
gaussian	SS16	405	0.405	0.445	0.385	0.365	0.2859247112536586	0.38358062316124153	0.2826428373077858	0.23676921036075965	0.405	0.445	0.385	0.365	0.10317373275756836	4.70754075050354	0.03450179100036621	0.03397369384765625
gaussian	SS16	406	0.375	0.46	0.46	0.465	0.16325119169220292	0.28578590191909115	0.21718578735842164	0.22106009285157363	0.375	0.46	0.46	0.465	0.09913086891174316	3.8422629833221436	0.033664703369140625	0.034342288970947266
gaussian	SS16	407	0.46	0.535	0.41	0.475	0.2490770392247959	0.3417097253925848	0.26148908140328386	0.2539549742782008	0.46	0.535	0.41	0.475	0.10150885581970215	4.264592170715332	0.03261709213256836	0.036330461502075195
gaussian	SS16	408	0.425	0.365	0.4	0.41	0.2426052151794151	0.2904436152572001	0.21124598255280072	0.21822385640064063	0.425	0.365	0.4	0.41	0.1029825210571289	4.714472770690918	0.03228640556335449	0.03456854820251465
gaussian	SS16	409	0.375	0.425	0.45	0.375	0.23077256708434737	0.3564762741052371	0.26294815448133524	0.19788934682153114	0.375	0.425	0.45	0.375	0.10347771644592285	4.286017179489136	0.03326845169067383	0.03366589546203613
gaussian	SS16	410	0.465	0.455	0.5	0.53	0.23355563665743942	0.31094752948201226	0.2542819599467897	0.2751376963030824	0.465	0.455	0.5	0.53	0.10336709022521973	4.179755687713623	0.03201460838317871	0.03409409523010254
gaussian	SS16	411	0.39	0.415	0.36	0.45	0.2632178959230968	0.37248987775212045	0.23110205146856866	0.37952446005724694	0.39	0.415	0.36	0.45	0.1009213924407959	4.955034971237183	0.03431892395019531	0.033448219299316406
gaussian	SS16	412	0.42	0.475	0.405	0.45	0.31095917990356936	0.385372516858311	0.27602425909859	0.3112461175172909	0.42	0.475	0.405	0.45	0.10267806053161621	4.4804322719573975	0.034171104431152344	0.03336977958679199
gaussian	SS16	413	0.44	0.41	0.43	0.39	0.328261875166475	0.3527044513457557	0.29552716234181275	0.27299085103254134	0.44	0.41	0.43	0.39	0.10348105430603027	4.502320766448975	0.03253006935119629	0.034149169921875
gaussian	SS16	414	0.4	0.425	0.35	0.46	0.20106547144559178	0.34776091965473743	0.1681215028445523	0.2561188811188811	0.4	0.425	0.35	0.46	0.10138773918151855	4.648767471313477	0.03287649154663086	0.03605842590332031
gaussian	SS16	415	0.435	0.45	0.445	0.47	0.19925466661503263	0.33856193607151674	0.18473348974566411	0.21750414078674948	0.435	0.45	0.445	0.47	0.10329222679138184	4.179280757904053	0.032679080963134766	0.03400421142578125
gaussian	SS16	416	0.4	0.405	0.455	0.475	0.26316149753649754	0.3273109721459793	0.28491986502913447	0.2909769243590111	0.4	0.405	0.455	0.475	0.10193204879760742	4.310182332992554	0.0330960750579834	0.03558063507080078
gaussian	SS16	417	0.365	0.415	0.37	0.295	0.26002081138133604	0.3583739693068757	0.263742611606316	0.19370437098760798	0.365	0.415	0.37	0.295	0.10367155075073242	4.589021444320679	0.033757925033569336	0.17332196235656738
gaussian	SS16	418	0.43	0.52	0.51	0.495	0.21350186077056296	0.4330140283231304	0.2784395057793986	0.25525932227935944	0.43	0.52	0.51	0.495	0.11210894584655762	4.414645195007324	0.03349900245666504	0.03580665588378906
gaussian	SS16	419	0.38	0.445	0.415	0.47	0.1518915478307147	0.38982364980499307	0.21745619454877538	0.2952228717573986	0.38	0.445	0.415	0.47	0.10379433631896973	4.319047927856445	0.0322568416595459	0.03458595275878906
gaussian	SS16	420	0.43	0.31	0.415	0.39	0.24026963822392172	0.26689367054619106	0.23891212141029727	0.24388006821600056	0.43	0.31	0.415	0.39	0.10440826416015625	4.700085401535034	0.03309917449951172	0.03449273109436035
gaussian	HS16	421	0.58	0.405	0.585	0.565	0.37583549143226896	0.32993411457753985	0.3795289989655668	0.3712530775823294	0.58	0.405	0.585	0.565	0.11288189888000488	4.070224046707153	0.03247523307800293	0.0342259407043457
gaussian	HS16	422	0.595	0.385	0.56	0.595	0.40814202492591234	0.29754242944317316	0.36457183566443035	0.3994245828213713	0.595	0.385	0.56	0.595	0.1122128963470459	3.8542940616607666	0.03278779983520508	0.03432869911193848
gaussian	HS16	423	0.645	0.505	0.625	0.615	0.45113269597691047	0.4604337951840063	0.43438892798498707	0.42529823823646584	0.645	0.505	0.625	0.615	0.11135292053222656	3.959209680557251	0.1670396327972412	0.033637046813964844
gaussian	HS16	424	0.57	0.48	0.545	0.6	0.3470243723967128	0.404750657966627	0.3331649624331921	0.36738194624646925	0.57	0.48	0.545	0.6	0.11443686485290527	3.821796178817749	0.03240323066711426	0.035292863845825195
gaussian	HS16	425	0.63	0.445	0.56	0.66	0.44454799475970164	0.36213882722125135	0.3665228208647907	0.45242886045653685	0.63	0.445	0.56	0.66	0.11186957359313965	3.9949541091918945	0.03239274024963379	0.033475399017333984
gaussian	HS16	426	0.72	0.64	0.63	0.665	0.6018443567829355	0.5866680663949572	0.5016961001298291	0.5093244361368341	0.72	0.64	0.63	0.665	0.11501669883728027	3.3582539558410645	0.03259682655334473	0.03556466102600098
gaussian	HS16	427	0.675	0.67	0.59	0.65	0.45727429333231046	0.5311409063043668	0.392491709012845	0.46103021381040177	0.675	0.67	0.59	0.65	0.11546754837036133	3.837331533432007	0.032758235931396484	0.03412437438964844
gaussian	HS16	428	0.575	0.46	0.59	0.595	0.40470169475038054	0.42017132594753215	0.40944608285551	0.40142390504232606	0.575	0.46	0.59	0.595	0.1142568588256836	4.346904039382935	0.03302001953125	0.03334307670593262
gaussian	HS16	429	0.55	0.37	0.555	0.55	0.404245529185316	0.3365578062834245	0.44643553730148355	0.45666814513968734	0.55	0.37	0.555	0.55	0.11609625816345215	4.41627311706543	0.03249955177307129	0.03340888023376465
gaussian	HS16	430	0.65	0.6	0.64	0.66	0.4671472220374167	0.47499464059061336	0.44246108058608064	0.4929348893929104	0.65	0.6	0.64	0.66	0.11644935607910156	3.829087734222412	0.03411054611206055	0.03374361991882324
gaussian	HS16	431	0.52	0.38	0.455	0.505	0.32779652532887893	0.364518194500879	0.278917034223638	0.3163656001833427	0.52	0.38	0.455	0.505	0.1131434440612793	4.256695985794067	0.03244304656982422	0.03406953811645508
gaussian	HS16	432	0.68	0.52	0.59	0.65	0.49103875053159507	0.4593200735278955	0.39774785600838264	0.4251521881991753	0.68	0.52	0.59	0.65	0.11624455451965332	3.6022417545318604	0.03417372703552246	0.03618979454040527
gaussian	HS16	433	0.59	0.58	0.61	0.61	0.4216777652504121	0.492696423946424	0.4396158235982931	0.4197907673628819	0.59	0.58	0.61	0.61	0.11370086669921875	3.9958581924438477	0.03255629539489746	0.034018754959106445
gaussian	HS16	434	0.59	0.39	0.625	0.595	0.46077592831025327	0.3466577554438366	0.47319954985586454	0.44565451472033674	0.59	0.39	0.625	0.595	0.11373281478881836	4.044922113418579	0.03284406661987305	0.03380584716796875
gaussian	HS16	435	0.54	0.46	0.525	0.56	0.3946713196814695	0.37792950263934055	0.36807486784885535	0.4131713444213444	0.54	0.46	0.525	0.56	0.11155390739440918	4.108411073684692	0.03257346153259277	0.033647775650024414
gaussian	HS16	436	0.615	0.365	0.64	0.68	0.4633993372631866	0.2734840449330341	0.466959496013561	0.4725251694880851	0.615	0.365	0.64	0.68	0.11307692527770996	4.2585790157318115	0.032793283462524414	0.03556561470031738
gaussian	HS16	437	0.745	0.465	0.73	0.75	0.30236472985933505	0.31986600356165573	0.29476766331295867	0.3269113615595492	0.745	0.465	0.73	0.75	0.11300897598266602	3.3927624225616455	0.03306317329406738	0.03433728218078613
gaussian	HS16	438	0.615	0.665	0.58	0.635	0.49297681999614995	0.6104828042328042	0.44902956480624506	0.4848322649760041	0.615	0.665	0.58	0.635	0.11362171173095703	3.558119058609009	0.0316309928894043	0.03415560722351074
gaussian	HS16	439	0.635	0.605	0.6	0.65	0.495381020396001	0.451883617073692	0.46884611954836675	0.4829295775164443	0.635	0.605	0.6	0.65	0.11431360244750977	3.5416433811187744	0.03225398063659668	0.03495430946350098
gaussian	HS16	440	0.53	0.41	0.445	0.44	0.382021340128877	0.33407537486729255	0.30642223868419105	0.30546671827599664	0.53	0.41	0.445	0.44	0.11563968658447266	4.514947891235352	0.033696651458740234	0.03371906280517578
