dataset	signature	seed	product_rf_f1-micro	single_manifold_rf_f1-micro	sklearn_rf_f1-micro	tangent_rf_f1-micro	product_rf_f1-macro	single_manifold_rf_f1-macro	sklearn_rf_f1-macro	tangent_rf_f1-macro	product_rf_accuracy	single_manifold_rf_accuracy	sklearn_rf_accuracy	tangent_rf_accuracy	product_rf_time	single_manifold_rf_time	sklearn_rf_time	tangent_rf_time
gaussian	HH4	518	0.74	0.72	0.705	0.71	0.4317833985961258	0.6121061486048899	0.43660946965851016	0.4512237653682163	0.74	0.72	0.705	0.71	0.11773014068603516	2.489501953125	0.03265690803527832	0.0326695442199707
gaussian	HH4	519	0.69	0.66	0.65	0.625	0.5683620408363927	0.6424046108150735	0.5321472390739614	0.4955187724324422	0.69	0.66	0.65	0.625	0.11858510971069336	3.18062424659729	0.0317838191986084	0.03349924087524414
gaussian	HH4	520	0.675	0.62	0.735	0.73	0.4161931036710401	0.56470888362394	0.4826784282277466	0.4796365501132198	0.675	0.62	0.735	0.73	0.11913180351257324	3.0404369831085205	0.03181958198547363	0.03259468078613281
gaussian	HH4	521	0.595	0.67	0.61	0.67	0.4040615139546889	0.5839527572610415	0.41207878869736064	0.45882813651776505	0.595	0.67	0.61	0.67	0.11805391311645508	3.4835197925567627	0.032807350158691406	0.03368186950683594
gaussian	HH4	522	0.69	0.73	0.685	0.725	0.5871295657954274	0.7182258560690622	0.6027442346474109	0.6520727912482975	0.69	0.73	0.685	0.725	0.11790156364440918	2.918625831604004	0.03282046318054199	0.034253597259521484
gaussian	HH4	523	0.655	0.65	0.685	0.695	0.594640146136625	0.5988125766358809	0.566452833500005	0.5925357971574501	0.655	0.65	0.685	0.695	0.11806249618530273	3.3838679790496826	0.03264141082763672	0.03263211250305176
gaussian	HH4	524	0.695	0.675	0.655	0.735	0.514514011333985	0.5851145851547473	0.38929220243307566	0.5553174104441385	0.695	0.675	0.655	0.735	0.11944985389709473	2.8696858882904053	0.03274846076965332	0.032827138900756836
gaussian	HH4	525	0.76	0.765	0.735	0.76	0.40772087523534006	0.5463237946693829	0.38768063056488106	0.40981822836661547	0.76	0.765	0.735	0.76	0.11951065063476562	2.695979356765747	0.03180265426635742	0.03433346748352051
gaussian	HH4	526	0.655	0.6	0.7	0.665	0.4275594060143552	0.48557200675197276	0.4619728024059866	0.4730608043359231	0.655	0.6	0.7	0.665	0.11931395530700684	3.148249864578247	0.03180527687072754	0.03332829475402832
gaussian	HH4	527	0.78	0.705	0.74	0.78	0.5548532594473741	0.6238545346066031	0.5611766844174559	0.5909001819118451	0.78	0.705	0.74	0.78	0.11967682838439941	2.9325599670410156	0.03193306922912598	0.033425331115722656
gaussian	HH4	528	0.675	0.625	0.64	0.58	0.5920506787638398	0.5911406736001253	0.5243204565560288	0.43060505670799787	0.675	0.625	0.64	0.58	0.11875057220458984	3.3001606464385986	0.03214454650878906	0.0353853702545166
gaussian	HH4	529	0.71	0.58	0.655	0.655	0.4165650909062116	0.46757621389665127	0.3918979822853579	0.38398569531627236	0.71	0.58	0.655	0.655	0.11842751502990723	3.59125018119812	0.032894134521484375	0.03377032279968262
gaussian	HH4	530	0.735	0.76	0.755	0.745	0.4037236252865053	0.6115060559913501	0.41474408750842107	0.40826905880210285	0.735	0.76	0.755	0.745	0.11754465103149414	2.499885082244873	0.03176140785217285	0.034245967864990234
gaussian	HH4	531	0.8	0.665	0.74	0.795	0.5497895623334423	0.5595379818594104	0.4818186284886661	0.536241512135738	0.8	0.665	0.74	0.795	0.11822390556335449	2.838362693786621	0.032152414321899414	0.036118268966674805
gaussian	HH4	532	0.725	0.68	0.735	0.74	0.5197597457955514	0.5485234147857208	0.5360973871230927	0.5400136860187507	0.725	0.68	0.735	0.74	0.12086367607116699	2.92956805229187	0.03349471092224121	0.03662610054016113
gaussian	HH4	533	0.635	0.65	0.675	0.71	0.3571526071526072	0.5259085412459766	0.40446556200357947	0.4532571628159863	0.635	0.65	0.675	0.71	0.1161355972290039	3.118499994277954	0.03236126899719238	0.03622627258300781
gaussian	HH4	534	0.735	0.665	0.685	0.725	0.45345440588620534	0.5070866504496535	0.3681371345789175	0.45127892940392944	0.735	0.665	0.685	0.725	0.11792516708374023	2.585965394973755	0.032360076904296875	0.03313612937927246
gaussian	HH4	535	0.77	0.69	0.735	0.69	0.5884034395982601	0.6250846087422824	0.5567014914073738	0.589187955884108	0.77	0.69	0.735	0.69	0.11874794960021973	2.9628021717071533	0.03238058090209961	0.03518342971801758
gaussian	HH4	536	0.71	0.665	0.635	0.7	0.5728108097205966	0.5678324608166463	0.47465649902090584	0.5874399956557773	0.71	0.665	0.635	0.7	0.11827564239501953	3.0713071823120117	0.032029151916503906	0.03257012367248535
gaussian	HH4	537	0.61	0.575	0.585	0.61	0.5113081010326772	0.5516896138508213	0.4866993403763463	0.45932893184520784	0.61	0.575	0.585	0.61	0.12104344367980957	3.610882520675659	0.03306245803833008	0.03449654579162598
gaussian	HH4	538	0.555	0.655	0.585	0.565	0.3265789097220387	0.587773569023569	0.36557682714814055	0.34807740721033087	0.555	0.655	0.585	0.565	0.11747980117797852	3.162621021270752	0.03314542770385742	0.03409552574157715
gaussian	HH4	539	0.62	0.65	0.615	0.615	0.4347556228837186	0.5637793684781973	0.47931417210838045	0.4495527316474325	0.62	0.65	0.615	0.615	0.11745285987854004	3.2849249839782715	0.03260684013366699	0.03361034393310547
gaussian	HH4	540	0.66	0.61	0.675	0.69	0.4473497561675272	0.4588874625747409	0.4792479962788704	0.49049042642233454	0.66	0.61	0.675	0.69	0.11858510971069336	2.9455246925354004	0.032649993896484375	0.03531956672668457
gaussian	SS4	541	0.395	0.3	0.35	0.325	0.26060372852420904	0.29107396597613244	0.25093226767095267	0.1799488920099875	0.395	0.3	0.35	0.325	0.10392141342163086	4.972171068191528	0.03210878372192383	0.03536534309387207
gaussian	SS4	542	0.445	0.4	0.385	0.455	0.28844922069452084	0.29209768419435467	0.23661711395616047	0.2784196475600474	0.445	0.4	0.385	0.455	0.10345005989074707	4.350506544113159	0.031989336013793945	0.035817861557006836
gaussian	SS4	543	0.375	0.435	0.365	0.425	0.2940625069320379	0.3645180851988632	0.24985442068385336	0.29793391651978185	0.375	0.435	0.365	0.425	0.10320711135864258	4.5333006381988525	0.031865596771240234	0.03213667869567871
gaussian	SS4	544	0.38	0.415	0.425	0.405	0.252266854244899	0.37313484016625376	0.2884729853479853	0.2482632123438921	0.38	0.415	0.425	0.405	0.10771036148071289	4.543213367462158	0.03421735763549805	0.034323692321777344
gaussian	SS4	545	0.425	0.46	0.37	0.485	0.22786620838823557	0.34467396856188787	0.19429380411060748	0.2647735496687455	0.425	0.46	0.37	0.485	0.10410857200622559	4.789313793182373	0.03234601020812988	0.03482460975646973
gaussian	SS4	546	0.4	0.44	0.415	0.435	0.20500019729565683	0.38351838574276575	0.22885804362938028	0.2318228412234919	0.4	0.44	0.415	0.435	0.10425686836242676	4.425662040710449	0.032526254653930664	0.032842159271240234
gaussian	SS4	547	0.55	0.435	0.555	0.505	0.20563157201088234	0.2893434847980303	0.23354922079328969	0.21296175220660346	0.55	0.435	0.555	0.505	0.10410690307617188	4.065661668777466	0.032868146896362305	0.036380767822265625
gaussian	SS4	548	0.385	0.5	0.4	0.44	0.2651467198764951	0.4370613401201827	0.2534832669167194	0.32741685643200796	0.385	0.5	0.4	0.44	0.10307884216308594	4.882160186767578	0.0323026180267334	0.033695220947265625
gaussian	SS4	549	0.38	0.38	0.33	0.375	0.2566748474875079	0.3735553521282625	0.2116422541761464	0.26741484124815607	0.38	0.38	0.33	0.375	0.10481905937194824	4.894718408584595	0.032029151916503906	0.03329944610595703
gaussian	SS4	550	0.525	0.42	0.475	0.54	0.31159946236559144	0.3321394432702749	0.25597171979978267	0.2959358415263796	0.525	0.42	0.475	0.54	0.10442876815795898	4.166607618331909	0.031163454055786133	0.034859418869018555
gaussian	SS4	551	0.275	0.385	0.355	0.355	0.23827514363321428	0.36204783274431873	0.30357520072390737	0.3298783813524277	0.275	0.385	0.355	0.355	0.10657286643981934	4.870800256729126	0.032880306243896484	0.03351283073425293
gaussian	SS4	552	0.42	0.33	0.42	0.395	0.24065558032949336	0.2882410402427484	0.25394363792650226	0.2508539672922758	0.42	0.33	0.42	0.395	0.1032710075378418	4.825668573379517	0.03217482566833496	0.03281378746032715
gaussian	SS4	553	0.415	0.445	0.415	0.36	0.2405315055383031	0.3592357531435372	0.2500400525734476	0.21535903619358376	0.415	0.445	0.415	0.36	0.10381817817687988	4.4844970703125	0.03264927864074707	0.037462472915649414
gaussian	SS4	554	0.425	0.44	0.455	0.485	0.25764146567717994	0.31989500632819223	0.27663902902460463	0.35966125896828405	0.425	0.44	0.455	0.485	0.1045236587524414	4.339765548706055	0.03353595733642578	0.03608846664428711
gaussian	SS4	555	0.475	0.44	0.4	0.415	0.280766687016687	0.3328364675089603	0.2663010141591079	0.23895047904194244	0.475	0.44	0.4	0.415	0.10223102569580078	4.910318613052368	0.03430891036987305	0.03471112251281738
gaussian	SS4	556	0.43	0.45	0.39	0.455	0.288108319074625	0.3532944594445093	0.2288905284686384	0.2744212619212619	0.43	0.45	0.39	0.455	0.10594582557678223	4.39445424079895	0.0336611270904541	0.03481149673461914
gaussian	SS4	557	0.465	0.405	0.385	0.37	0.3614511301980078	0.38307445425019016	0.29348579782790307	0.30206836083298294	0.465	0.405	0.385	0.37	0.10472536087036133	4.451889991760254	0.03189206123352051	0.03466153144836426
gaussian	SS4	558	0.335	0.43	0.37	0.375	0.1722756278195377	0.3095603308489906	0.2381922162804516	0.23055592535482383	0.335	0.43	0.37	0.375	0.104400634765625	4.737732172012329	0.03377056121826172	0.034172773361206055
gaussian	SS4	559	0.355	0.37	0.32	0.345	0.19133884859691314	0.2765030574995758	0.1776373042042789	0.21839286247180983	0.355	0.37	0.32	0.345	0.10469818115234375	5.024749040603638	0.03249955177307129	0.03572392463684082
gaussian	SS4	560	0.39	0.4	0.335	0.365	0.21434366488400475	0.369616436125397	0.20191947565543072	0.2432000908307813	0.39	0.4	0.335	0.365	0.1022186279296875	4.85704231262207	0.03284597396850586	0.034050703048706055
gaussian	SS4	561	0.36	0.41	0.41	0.38	0.2635763888888889	0.3411987230148761	0.3177525277097439	0.2530467382129782	0.36	0.41	0.41	0.38	0.1009976863861084	4.689785718917847	0.03332233428955078	0.03258109092712402
gaussian	SS4	562	0.425	0.405	0.45	0.43	0.2888265139202171	0.3258566298973223	0.26719674643797053	0.25176513734698186	0.425	0.405	0.45	0.43	0.10733866691589355	4.731858730316162	0.03381228446960449	0.03838706016540527
gaussian	SS4	563	0.395	0.32	0.355	0.445	0.2447916087956533	0.2753370234035259	0.2210629937659398	0.3096913151201405	0.395	0.32	0.355	0.445	0.10415935516357422	4.751292705535889	0.03230643272399902	0.03463006019592285
gaussian	SS4	564	0.345	0.46	0.37	0.4	0.21315430154604123	0.419383415503087	0.2485015690717085	0.29175257843988495	0.345	0.46	0.37	0.4	0.10471796989440918	4.696099281311035	0.03207993507385254	0.033807992935180664
gaussian	SS4	565	0.405	0.47	0.45	0.415	0.2169468069654471	0.3466531306649253	0.2769139709175206	0.22610715907817355	0.405	0.47	0.45	0.415	0.10435605049133301	4.726462125778198	0.033753395080566406	0.033577919006347656
gaussian	SS4	566	0.35	0.34	0.395	0.37	0.26304381457837	0.32834247119232396	0.2982851798830035	0.2612309074573225	0.35	0.34	0.395	0.37	0.10391879081726074	4.667886018753052	0.03157949447631836	0.0332026481628418
gaussian	SS4	567	0.58	0.59	0.59	0.615	0.2199805935149996	0.28210227272727273	0.21736957985357303	0.2383693132425384	0.58	0.59	0.59	0.615	0.1024329662322998	3.3486626148223877	0.0321812629699707	0.03362393379211426
gaussian	SS4	568	0.4	0.38	0.405	0.38	0.2514112667180145	0.3107219748941761	0.2693989680369303	0.26599993527577914	0.4	0.38	0.405	0.38	0.10439896583557129	4.491340637207031	0.03150796890258789	0.03351092338562012
gaussian	SS4	569	0.465	0.41	0.41	0.45	0.2568710227714667	0.27870710784313724	0.23025412087912087	0.2625672043010753	0.465	0.41	0.41	0.45	0.10407614707946777	4.342103481292725	0.03189373016357422	0.03390836715698242
gaussian	SS4	570	0.345	0.425	0.385	0.395	0.18891259973865077	0.38969796368059884	0.2555976110259728	0.27952256670208436	0.345	0.425	0.385	0.395	0.1026620864868164	4.840153217315674	0.03277587890625	0.0447084903717041
gaussian	HS4	571	0.57	0.425	0.575	0.555	0.41663908052371945	0.32996145580212727	0.41652680849354484	0.3880427910267503	0.57	0.425	0.575	0.555	0.12157249450683594	4.4561448097229	0.031838178634643555	0.03229951858520508
gaussian	HS4	572	0.615	0.745	0.7	0.715	0.32940210592160135	0.5548515780964105	0.4134841111159275	0.42773056204723914	0.615	0.745	0.7	0.715	0.11610651016235352	3.0322155952453613	0.03372359275817871	0.03325486183166504
gaussian	HS4	573	0.605	0.71	0.61	0.645	0.3545298748635156	0.6130456821312515	0.37231404240528326	0.4386694458945918	0.605	0.71	0.61	0.645	0.1158454418182373	3.4158878326416016	0.03244328498840332	0.034234046936035156
gaussian	HS4	574	0.61	0.675	0.585	0.635	0.4399160273544253	0.5639045003094025	0.4339125205152087	0.4763891266978282	0.61	0.675	0.585	0.635	0.11918234825134277	3.792975664138794	0.03389310836791992	0.03434896469116211
gaussian	HS4	575	0.635	0.615	0.58	0.605	0.5432313829787234	0.5392923358968407	0.5031655663735559	0.4947011700088708	0.635	0.615	0.58	0.605	0.1206974983215332	3.9722607135772705	0.03389763832092285	0.03307628631591797
gaussian	HS4	576	0.61	0.52	0.605	0.615	0.31930720198436735	0.3710922397127865	0.2895103663446055	0.29981426382355175	0.61	0.52	0.605	0.615	0.11211895942687988	3.7672438621520996	0.032558441162109375	0.17909789085388184
gaussian	HS4	577	0.595	0.705	0.63	0.655	0.41032593078460766	0.6354755850568014	0.4362742936569134	0.44132917493932033	0.595	0.705	0.63	0.655	0.12536048889160156	3.5162510871887207	0.03161454200744629	0.03429841995239258
gaussian	HS4	578	0.585	0.625	0.535	0.555	0.47087050707133027	0.591625362118074	0.42972191125209386	0.44278467236294733	0.585	0.625	0.535	0.555	0.11435389518737793	3.798013925552368	0.03222084045410156	0.034395694732666016
gaussian	HS4	579	0.685	0.68	0.65	0.645	0.4246277862526276	0.5373907098321596	0.3717191558441559	0.36796934397740844	0.685	0.68	0.65	0.645	0.11617803573608398	3.131722927093506	0.03237628936767578	0.03484368324279785
gaussian	HS4	580	0.65	0.57	0.6	0.695	0.5906087191229747	0.5654562354619721	0.5115559749566984	0.631253693628447	0.65	0.57	0.6	0.695	0.1142873764038086	3.8529181480407715	0.03176546096801758	0.033789634704589844
gaussian	HS4	581	0.555	0.68	0.6	0.585	0.42099641297437074	0.622045943431735	0.4566088018261931	0.4550973103680477	0.555	0.68	0.6	0.585	0.11318373680114746	3.4486143589019775	0.03264665603637695	0.03249335289001465
gaussian	HS4	582	0.635	0.64	0.63	0.66	0.45325145868624134	0.5603900224759543	0.46825333505836353	0.4908898572691676	0.635	0.64	0.63	0.66	0.11432623863220215	3.4494271278381348	0.03328967094421387	0.03511643409729004
gaussian	HS4	583	0.735	0.425	0.705	0.76	0.4493543277922189	0.2995317053947085	0.3890846874800077	0.473630908950198	0.735	0.425	0.705	0.76	0.11539125442504883	3.165534734725952	0.033935546875	0.03613018989562988
gaussian	HS4	584	0.61	0.615	0.53	0.58	0.4793122959058049	0.5223039591251695	0.35112698007488824	0.4105504590280048	0.61	0.615	0.53	0.58	0.11623716354370117	3.979785203933716	0.032297611236572266	0.03349566459655762
gaussian	HS4	585	0.57	0.605	0.59	0.545	0.4457985431094433	0.5863931465526837	0.41417252436739693	0.41761844244645585	0.57	0.605	0.59	0.545	0.11326742172241211	4.088441848754883	0.03322005271911621	0.03289628028869629
gaussian	HS4	586	0.58	0.735	0.605	0.645	0.3302657104932821	0.5835588112200325	0.3025432346851784	0.34286619411396024	0.58	0.735	0.605	0.645	0.11452627182006836	3.423677444458008	0.03152203559875488	0.03395581245422363
gaussian	HS4	587	0.515	0.405	0.5	0.565	0.3046949733270635	0.3237880442275627	0.2776486050822334	0.3489364264880533	0.515	0.405	0.5	0.565	0.11594796180725098	4.236275911331177	0.03217148780822754	0.03386116027832031
gaussian	HS4	588	0.74	0.365	0.665	0.755	0.5618701157494261	0.2959657154735019	0.49433703734076867	0.5753668988963108	0.74	0.365	0.665	0.755	0.11218738555908203	3.831488847732544	0.03226017951965332	0.034416913986206055
gaussian	HS4	589	0.595	0.435	0.64	0.65	0.33911957341465016	0.3198854439712392	0.3851066324260143	0.4052986146415427	0.595	0.435	0.64	0.65	0.11381769180297852	3.578946352005005	0.0329587459564209	0.033702850341796875
gaussian	HS4	590	0.655	0.695	0.63	0.68	0.41842126516145234	0.5669124925194235	0.4093021331451915	0.4624561552118569	0.655	0.695	0.63	0.68	0.11635541915893555	3.2583630084991455	0.032587528228759766	0.03393745422363281
gaussian	HS4	591	0.545	0.64	0.555	0.515	0.3087916633175254	0.5380037815641531	0.3078692484916329	0.27739895152129196	0.545	0.64	0.555	0.515	0.11466670036315918	3.698245048522949	0.03241705894470215	0.03405261039733887
gaussian	HS4	592	0.645	0.42	0.59	0.61	0.4516037527063288	0.35319312635102107	0.39113945106508036	0.43049580052143854	0.645	0.42	0.59	0.61	0.11501288414001465	4.091837406158447	0.03270530700683594	0.03517866134643555
gaussian	HS4	593	0.57	0.685	0.57	0.605	0.3505848032672606	0.5922519285529639	0.33918702070875983	0.38500293994916734	0.57	0.685	0.57	0.605	0.11668705940246582	2.886655330657959	0.03185892105102539	0.035204172134399414
gaussian	HS4	594	0.605	0.575	0.63	0.61	0.389634782779944	0.43211339883664196	0.4354792463827397	0.4090818023971302	0.605	0.575	0.63	0.61	0.11594676971435547	3.8150582313537598	0.03316903114318848	0.03463268280029297
gaussian	HS4	595	0.535	0.6	0.605	0.575	0.3403295757688971	0.4806080295113286	0.38483480548411647	0.37115297279983706	0.535	0.6	0.605	0.575	0.16623687744140625	4.33724045753479	0.038401126861572266	0.031803131103515625
gaussian	HS4	596	0.575	0.34	0.62	0.64	0.5112684500525246	0.32213906340169557	0.5344300109795664	0.6009075014860847	0.575	0.34	0.62	0.64	0.11745786666870117	3.8692362308502197	0.03192949295043945	0.03238821029663086
gaussian	HS4	597	0.615	0.505	0.62	0.68	0.3661601114065903	0.3474781099353408	0.38858684492783835	0.4384421640261529	0.615	0.505	0.62	0.68	0.1113896369934082	3.450864791870117	0.03251957893371582	0.03187155723571777
gaussian	HS4	598	0.54	0.505	0.59	0.585	0.39578349894089915	0.47284175479364676	0.49183366094940034	0.47624057344995324	0.54	0.505	0.59	0.585	0.11616921424865723	4.238420009613037	0.032413482666015625	0.032555341720581055
gaussian	HS4	599	0.59	0.67	0.59	0.65	0.48581167142310566	0.6366707684623331	0.4587288583307071	0.5532385701202751	0.59	0.67	0.59	0.65	0.11381244659423828	3.561875104904175	0.03173947334289551	0.0319061279296875
gaussian	HS4	600	0.54	0.67	0.515	0.595	0.2991900832302618	0.6179336393191814	0.33635266729617563	0.42705477682585474	0.54	0.67	0.515	0.595	0.1153724193572998	3.7015933990478516	0.031116724014282227	0.03490281105041504
