sklearn_dt_f1-micro	 sklearn_dt_accuracy	 sklearn_dt_time   	 sklearn_rf_f1-micro	 sklearn_rf_accuracy	 sklearn_rf_time   	 product_dt_f1-micro	 product_dt_accuracy	 product_dt_time   	 product_rf_f1-micro	 product_rf_accuracy	 product_rf_time   	 tangent_dt_f1-micro	 tangent_dt_accuracy	 tangent_dt_time   	 tangent_rf_f1-micro	 tangent_rf_accuracy	 tangent_rf_time   	 knn_f1-micro      	 knn_accuracy      	 knn_time          	 ps_perceptron_f1-micro	 ps_perceptron_accuracy	 ps_perceptron_time	 ambient_mlp_f1-micro	 ambient_mlp_accuracy	 ambient_mlp_time  	 ambient_gnn_f1-micro	 ambient_gnn_accuracy	 ambient_gnn_time  	 kappa_gcn_f1-micro	 kappa_gcn_accuracy	 kappa_gcn_time     	 product_mlr_f1-micro	 product_mlr_accuracy	 product_mlr_time   	 task	 signature            	 dataset  	 table                 	 sklearn_dt_rmse    	 sklearn_rf_rmse    	 product_dt_rmse   	 product_rf_rmse   	 tangent_dt_rmse    	 tangent_rf_rmse    	 knn_rmse          	 ambient_mlp_rmse  	 ambient_gnn_rmse  	 kappa_gcn_rmse       	 product_mlr_rmse
 0.25              	  0.25              	 0.0016822814941406	  0.28              	  0.28              	 0.0355374813079834	  0.3               	  0.3               	 0.0357012748718261	  0.35              	  0.35              	 0.3936057090759277	  0.28              	  0.28              	 0.001232624053955 	  0.305             	  0.305             	 0.0308489799499511	 0.25              	 0.25              	 0.0029799938201904	     0.195             	     0.195             	 0.0116193294525146	   0.28              	   0.28              	 32.6250913143158  	   0.285             	   0.285             	 40.92078185081482 	 0.285             	 0.285             	  39.04589796066284 	   0.275             	   0.275             	  25.276910305023197	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.265             	  0.265             	 0.0017182826995849	  0.235             	  0.235             	 0.0348334312438964	  0.27              	  0.27              	 0.0376710891723632	  0.28              	  0.28              	 0.3959839344024658	  0.265             	  0.265             	 0.0012261867523193	  0.285             	  0.285             	 0.0338737964630126	 0.295             	 0.295             	 0.0027315616607666	     0.09              	     0.09              	 0.0112793445587158	   0.205             	   0.205             	 32.69217324256897 	   0.16              	   0.16              	 41.968645334243774	 0.165             	 0.165             	  39.235193490982056	   0.21              	   0.21              	  27.871191263198853	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.32              	  0.32              	 0.0020864009857177	  0.3               	  0.3               	 0.0362288951873779	  0.345             	  0.345             	 0.0350987911224365	  0.36              	  0.36              	 0.3894093036651611	  0.255             	  0.255             	 0.001235008239746 	  0.35              	  0.35              	 0.0384371280670166	 0.28              	 0.28              	 0.0027194023132324	     0.3               	     0.3               	 0.0109786987304687	   0.295             	   0.295             	 32.5045952796936  	   0.315             	   0.315             	 41.034416913986206	 0.3               	 0.3               	  38.63512372970581 	   0.32              	   0.32              	  24.11145496368408 	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.37              	  0.37              	 0.0022339820861816	  0.375             	  0.375             	 0.0344207286834716	  0.43              	  0.43              	 0.0410690307617187	  0.43              	  0.43              	 0.3976235389709472	  0.415             	  0.415             	 0.0015170574188232	  0.43              	  0.43              	 0.0339648723602294	 0.405             	 0.405             	 0.0027475357055664	     0.35              	     0.35              	 0.0111856460571289	   0.35              	   0.35              	 32.930325984954834	   0.345             	   0.345             	 41.59195756912232 	 0.35              	 0.35              	  39.24830055236816 	   0.36              	   0.36              	  25.473206043243408	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.375             	  0.375             	 0.001758337020874 	  0.43              	  0.43              	 0.0337672233581543	  0.46              	  0.46              	 0.0379736423492431	  0.41              	  0.41              	 0.3613595962524414	  0.385             	  0.385             	 0.0013532638549804	  0.435             	  0.435             	 0.0301885604858398	 0.41              	 0.41              	 0.0026843547821044	     0.155             	     0.155             	 0.0114521980285644	   0.36              	   0.36              	 32.30962061882019 	   0.375             	   0.375             	 40.73661184310913 	 0.325             	 0.325             	  39.52070212364197 	   0.385             	   0.385             	  25.026108503341675	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.355             	  0.355             	 0.0018494129180908	  0.35              	  0.35              	 0.0346550941467285	  0.345             	  0.345             	 0.0389881134033203	  0.335             	  0.335             	 0.4126594066619873	  0.325             	  0.325             	 0.0014255046844482	  0.315             	  0.315             	 0.0337109565734863	 0.31              	 0.31              	 0.0027687549591064	     0.155             	     0.155             	 0.0113873481750488	   0.305             	   0.305             	 32.46303725242615 	   0.27              	   0.27              	 40.67099666595459 	 0.28              	 0.28              	  38.85786390304565 	   0.28              	   0.28              	  25.556723833084103	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.235             	  0.235             	 0.0017106533050537	  0.28              	  0.28              	 0.03529953956604  	  0.275             	  0.275             	 0.0368156433105468	  0.235             	  0.235             	 0.3724019527435303	  0.285             	  0.285             	 0.0012948513031005	  0.27              	  0.27              	 0.3510949611663818	 0.235             	 0.235             	 0.0035772323608398	     0.145             	     0.145             	 0.0165016651153564	   0.325             	   0.325             	 32.72377109527588 	   0.2               	   0.2               	 41.76330018043518 	 0.235             	 0.235             	  40.403098344802856	   0.275             	   0.275             	  22.862855195999146	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.32              	  0.32              	 0.0017197132110595	  0.36              	  0.36              	 0.033510684967041 	  0.335             	  0.335             	 0.0377759933471679	  0.345             	  0.345             	 0.4201080799102783	  0.365             	  0.365             	 0.0012173652648925	  0.375             	  0.375             	 0.0331528186798095	 0.385             	 0.385             	 0.0028581619262695	     0.315             	     0.315             	 0.0106472969055175	   0.345             	   0.345             	 33.65425515174866 	   0.3               	   0.3               	 41.53608655929565 	 0.28              	 0.28              	  40.06913995742798 	   0.225             	   0.225             	  23.51470351219177 	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.335             	  0.335             	 0.0017404556274414	  0.44              	  0.44              	 0.0356936454772949	  0.39              	  0.39              	 0.0397157669067382	  0.415             	  0.415             	 0.4269652366638183	  0.38              	  0.38              	 0.0012681484222412	  0.435             	  0.435             	 0.0346827507019043	 0.375             	 0.375             	 0.0028192996978759	     0.14              	     0.14              	 0.0117440223693847	   0.29              	   0.29              	 32.53289556503296 	   0.36              	   0.36              	 41.85072302818298 	 0.365             	 0.365             	  39.57676529884338 	   0.32              	   0.32              	  23.51819109916687 	 C   	 $\S{2,-0.5}$         	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.2               	  0.2               	 0.0018503665924072	  0.25              	  0.25              	 0.0327038764953613	  0.27              	  0.27              	 0.0364196300506591	  0.235             	  0.235             	 0.4207499027252197	  0.25              	  0.25              	 0.0012710094451904	  0.235             	  0.235             	 0.0323734283447265	 0.21              	 0.21              	 0.0027005672454833	     0.135             	     0.135             	 0.0112760066986083	   0.21              	   0.21              	 32.78960704803467 	   0.225             	   0.225             	 41.83963298797608 	 0.21              	 0.21              	  39.53928279876709 	   0.175             	   0.175             	  26.08749794960022 	 C   	 $\S{2,-0.25}$        	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.3               	  0.3               	 0.0016860961914062	  0.31              	  0.31              	 0.0334470272064209	  0.305             	  0.305             	 0.036449909210205 	  0.25              	  0.25              	 0.4085626602172851	  0.285             	  0.285             	 0.001251220703125 	  0.29              	  0.29              	 0.033069372177124 	 0.24              	 0.24              	 0.0027937889099121	     0.175             	     0.175             	 0.0108034610748291	   0.265             	   0.265             	 33.80439758300781 	   0.31              	   0.31              	 41.68990898132324 	 0.305             	 0.305             	  39.2234365940094  	   0.285             	   0.285             	  24.20957374572754 	 C   	 $\S{2,-0.25}$        	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
 0.265             	  0.265             	 0.0017333030700683	  0.235             	  0.235             	 0.0356168746948242	  0.27              	  0.27              	 0.0375773906707763	  0.24              	  0.24              	 0.3971233367919922	  0.245             	  0.245             	 0.0012269020080566	  0.27              	  0.27              	 0.0328807830810546	 0.21              	 0.21              	 0.0030000209808349	     0.17              	     0.17              	 0.0106287002563476	   0.185             	   0.185             	 32.61498141288757 	   0.19              	   0.19              	 41.55617356300354 	 0.2               	 0.2               	  40.253796100616455	   0.175             	   0.175             	  32.55827498435974 	 C   	 $\S{2,-0.25}$        	 Gaussian 	 Synthetic (single $K$)	                    	                    	                   	                   	                    	                    	                   	                   	                   	                      	     
